;Go_score;Player_Load;cardioWorkload;date;exercises;giorni_dopo_game;giorni_prima_game;intensity;kinematicWorkload;mechanicalWorkload;metabolicWorkload;perceivedWorkload;playerName;rpe;workload;giorno;mese;Go_score+1
9192;5.0;324.5848;0.0;2018-02-22;['Set-pieces offensi', 'Session', 'Warm-up', '10v11'];6.0;1.0;54.8;22.8;25.3;21.6;10.7;Player6;1.0;1.0;22;2;5.0
9195;5.0;298.6843;0.0;2018-02-25;['Block-2 10v11', 'Block-1 10v11', 'Int-run 20 40 1', 'Passing-drill square', 'Int-run 20 40 2', 'Session'];2.0;4.0;89.2;68.3;20.2;51.8;39.7;Player6;4.0;2.4;25;2;4.8
9199;5.0;408.6666;0.0;2018-03-01;['Warm-up', 'Defensive-phase 5v6', 'Session', 'Attacking-defending on cross', 'Game-11v11'];0.0;0.0;65.8;34.9;54.6;44.7;56.5;Player6;5.0;2.4;1;3;4.6
9200;4.6;360.0022;0.0;2018-03-02;['Session', 'Block-3 defensive phase 5v5 plus 2J situational', 'Int-run 5 15', 'Int-run 15 15', 'Block-1 defensive phase 5v5 plus 2J situational', 'Int-run 10 10', 'Block-2 defensive phase 5v5 plus 2J situational', 'Warm-up'];-2.0;4.0;66.5;85.7;54.3;74.6;46.9;Player6;4.0;3.4;2;3;4.6
9201;4.6;209.2568;0.0;2018-03-03;['Session'];-2.0;3.0;41.6;0.0;21.5;10.9;9.7;Player6;1.0;0.7;3;3;4.6
9202;4.6;436.5081;0.0;2018-03-04;['Session', 'Boxes 8v2 plus 7v3', 'Penalty', 'Offensive-phase 11v1', 'Game-11v11 plus set pieces defensive'];-2.0;2.0;65.2;46.0;42.7;47.4;35.4;Player6;3.0;2.2;4;3;4.4
9203;4.4;295.4679;0.0;2018-03-05;['Session', 'Warm-up', '10v11'];-2.0;1.0;62.8;25.7;29.0;21.8;20.7;Player6;2.0;1.2;5;3;4.8
9205;4.3;118.1217;0.0;2018-03-07;['Session'];1.0;3.0;104.7;52.7;16.7;41.6;45.1;Player6;5.0;2.1;7;3;4.4
9206;4.4;370.2227;0.0;2018-03-08;['Warm-up', 'Offensive-phase 11v16', 'Session', 'Defensive-phase shifting and build up'];2.0;2.0;66.2;48.6;29.6;55.8;45.1;Player6;4.0;2.3;8;3;5.0
9207;5.0;358.8489;0.0;2018-03-09;['Session', '10v11', 'Warm-up'];3.0;1.0;58.7;35.6;44.2;40.3;35.6;Player6;3.0;2.0;9;3;5.0
9210;5.0;409.2413;0.0;2018-03-12;['Block-1', 'Possession-10v10 4 gates', 'Block-2', 'Passing-drill freccia', 'Warm-up', 'Session'];2.0;4.0;87.3;84.8;44.6;73.2;64.1;Player6;6.0;3.4;12;3;5.0
9211;5.0;441.6607;0.0;2018-03-13;['Session', 'Defensive-phase 7v8 others', 'Warm-up', 'Game-11v11'];3.0;3.0;70.8;43.2;43.1;46.6;46.7;Player6;4.0;2.2;13;3;4.4
9212;4.4;247.6316;0.0;2018-03-14;['Session', 'Boxes-8v2 plus 7v3', 'Offensive-phase 11v1', 'Set-pieces defensive'];4.0;2.0;50.1;31.2;18.4;22.1;31.2;Player6;3.0;1.3;14;3;4.8
9213;4.8;329.3025;0.0;2018-03-15;['Warm-up', 'Session', '10v11'];5.0;1.0;54.5;30.7;30.8;30.1;32.9;Player6;3.0;1.6;15;3;4.8
9227;4.6;282.2502;0.0;2018-03-29;['Session'];5.0;2.0;54.1;0.0;22.4;25.4;20.7;Player6;2.0;1.1;29;3;4.8
9228;4.8;368.7158;0.0;2018-03-30;['Session'];6.0;1.0;37.4;0.0;30.2;24.9;35.6;Player6;3.0;1.5;30;3;
9232;5.0;380.1596;0.0;2018-04-03;['Game-11v11', 'Session', 'Passing-drill boxes plus square', 'Warm-up', 'Int-run 20 40'];-2.0;6.0;81.3;56.8;22.2;48.7;42.2;Player6;4.0;2.2;3;4;5.0
9233;5.0;292.7264;0.0;2018-04-04;['Session', 'Block-1', 'Cross-and finalisations', 'Block-2', 'Finalisations', 'Warm-up'];-2.0;5.0;43.7;29.2;38.0;25.1;34.0;Player6;3.0;1.6;4;4;
9235;4.4;225.6214;0.0;2018-04-06;['Session', 'Set-pieces defensive', 'Role-specific drill', 'Boxes-8v2'];-2.0;3.0;44.2;0.0;36.7;11.1;30.5;Player6;3.0;1.4;6;4;4.6
9236;4.6;442.6532;0.0;2018-04-07;['Session', 'Offensive-phase 11v1', 'Game-11v11', 'Offensive-phase build up', 'Warm-up'];-2.0;2.0;67.5;50.9;47.8;50.7;47.5;Player6;4.0;2.5;7;4;4.4
9237;4.4;243.5232;0.0;2018-04-08;['Session'];-2.0;1.0;59.1;36.5;20.4;30.4;20.6;Player6;2.0;1.4;8;4;4.6
9238;4.6;144.0367;0.0;2018-04-09;['Session', 'Intermittent-run', 'Warm-up'];0.0;0.0;92.1;0.0;29.5;27.0;63.7;Player6;7.0;2.2;9;4;
9240;4.8;263.3636;0.0;2018-04-11;['Passing-drill (boxes plus croce)', 'Warm-up', 'Session'];2.0;3.0;49.4;21.8;28.2;24.0;43.3;Player6;4.0;1.5;11;4;4.8
9241;4.8;330.3295;0.0;2018-04-12;['Role-specific drill', 'Warm-up', 'Game-11v11', 'Session'];3.0;2.0;69.0;29.7;41.2;30.1;31.9;Player6;3.0;1.7;12;4;5.0
9242;5.0;198.9957;0.0;2018-04-13;['Boxes-5v2', 'Session', '10v11'];4.0;1.0;49.3;17.1;22.7;14.8;29.5;Player6;3.0;1.1;13;4;5.0
9245;4.6;441.9715;0.0;2018-04-16;['Session', 'Passing-drill boxes plus specchio', 'Warm-up', 'Possession-10v10 4 gates'];2.0;3.0;81.4;67.1;28.2;69.0;89.1;Player6;8.0;3.4;16;4;5.0
9246;5.0;250.2171;0.0;2018-04-17;['Role-specific drill striker', 'Warm-up', 'Session'];3.0;2.0;63.4;21.0;38.0;25.2;29.9;Player6;3.0;1.5;17;4;5.0
9247;5.0;237.7516;0.0;2018-04-18;['10v11', 'Boxes-5v2', 'Session'];4.0;1.0;59.4;23.0;20.6;23.2;30.2;Player6;3.0;1.2;18;4;5.0
9249;3.8;59.8103;0.0;2018-04-20;['Session'];1.0;3.0;81.6;14.0;1.2;13.0;17.9;Player6;2.0;0.7;20;4;5.0
9250;5.0;245.09099999999998;0.0;2018-04-21;['Session', 'Set-pieces', 'Warm-up'];2.0;2.0;42.9;0.0;37.4;13.3;21.1;Player6;2.0;1.3;21;4;5.0
9251;5.0;320.5534;0.0;2018-04-22;['Session', 'Offensive-phase 11v1', '10v11', 'Boxes-5v2'];3.0;1.0;60.0;32.9;25.8;32.6;32.5;Player6;3.0;1.6;22;4;5.0
9252;5.0;491.7236;0.0;2018-04-23;['2nd.half', 'game', '1st.half'];0.0;0.0;92.2;61.9;49.5;62.3;77.8;Player6;7.0;3.2;23;4;3.8
9254;4.6;326.4823;0.0;2018-04-25;['Int-run 20 40', 'Warm-up', 'Possession-10v10 4 gates', 'Session'];2.0;3.0;83.4;38.8;27.4;48.5;72.7;Player6;7.0;2.5;25;4;4.6
9255;4.6;327.6416;0.0;2018-04-26;['Warm-up', 'Session', 'Role-specific drill', 'Game-11v11'];3.0;2.0;61.2;31.5;39.4;37.8;54.0;Player6;5.0;2.1;26;4;5.0
9256;5.0;267.3913;0.0;2018-04-27;['10v11', 'Boxes 5v2', 'Session'];4.0;1.0;58.4;22.6;27.4;25.0;20.6;Player6;2.0;1.2;27;4;5.0
9259;4.6;284.2581;0.0;2018-04-30;['Passing-drill square', 'Int-run 20 40', 'Possession-10v10 conquer line', 'Session'];2.0;5.0;82.2;46.5;13.7;45.5;29.9;Player6;3.0;1.8;30;4;4.6
9260;4.6;308.2456;0.0;2018-05-01;['2v2', 'Warm-up', '1v1', 'Session', 'Game-11v11', '3v3'];3.0;4.0;53.6;31.0;35.1;34.8;44.4;Player6;4.0;1.8;1;5;4.6
9261;4.6;283.6331;0.0;2018-05-02;['Session'];4.0;3.0;35.9;0.0;11.2;5.6;11.0;Player6;1.0;0.5;2;5;5.0
9262;5.0;290.4806;0.0;2018-05-03;['Session', '10v11', 'Boxes-8v2'];5.0;2.0;50.0;26.6;21.9;27.0;33.4;Player6;3.0;1.4;3;5;4.8
9263;4.8;314.5781;0.0;2018-05-04;['Session', '10v11', 'Set-pieces defensive', 'Warm-up'];6.0;1.0;47.3;28.8;23.5;27.5;23.0;Player6;2.0;1.3;4;5;4.8
9265;;136.9188;0.0;2018-05-06;['Int-run 15 15', 'Session'];1.0;3.0;72.4;33.2;7.5;26.4;27.5;Player6;3.0;1.3;6;5;4.8
9266;4.8;178.8963;0.0;2018-05-07;['Warm-up', 'Passing-drill freccia', 'Session', 'Int-run 20 40'];2.0;2.0;69.1;28.4;0.0;21.2;4.7;Player6;0.5;1.0;7;5;5.0
9267;5.0;271.9475;0.0;2018-05-08;['Boxes-5v2', 'Set-pieces', '10v11', 'Session'];3.0;1.0;42.9;18.6;22.1;15.3;0.0;Player6;0.0;0.9;8;5;
9268;;354.1121;0.0;2017-06-12;['Run-1', 'Run-and passing dr', 'Run-3', 'Session', 'Passing-drill 1', 'Run-2', 'Passing-drill 3', 'Passing-drill 2'];-2.0;-2.0;52.80441404300363;0.0;46.816809303212175;6.997459390802201;73.89739882722331;Player7;6.5;2.533377788758348;12;6;
9269;;493.3301;0.0;2017-06-13;['Theme-game 10vs10 ', 'First-half game', 'Session', 'warm-up and mov sk', 'Possession-10vs10 ', 'Second-half game', 'Square-5vs5 20x20m'];-2.0;-2.0;45.97649810899593;32.48773797694185;96.53536590914922;24.221028500656814;95.66360404505409;Player7;7.0;3.545482455762393;13;6;
9270;;119.5336;0.0;2017-06-14;['Yo-yo-IRT L2', 'Warm-up', 'Session'];-2.0;-2.0;84.0982737082203;0.0;95.33475644212872;33.64919238478315;81.81554290735038;Player7;9.0;3.754415954940333;14;6;
9271;;275.8331;0.0;2017-06-15;['Rehab', 'Game-half pitch', 'Session', 'Aerobic-work'];-2.0;-2.0;60.58819033983242;27.84894719351555;56.00839772224639;23.120790272281237;41.23105625617661;Player7;4.0;1.9600821758945732;15;6;
9272;;646.3125;0.0;2017-06-16;['Second-possession', 'Game-66m', 'First-intermittent', 'Aerobic-work', 'First-possession', 'Second-intermitten', 'Warm-up', 'Session', 'Shooting', 'Passing-drill squa', 'Session', 'Warm-up'];-4.0;-4.0;104.89243412411724;45.62512667892779;132.68532290002156;51.214252565259535;103.81177884726955;Player7;9.0;4.775541904234624;16;6;
9273;;539.1604;0.0;2017-06-17;['11vs1', 'Session', 'Warm-up', '4vs4-plus 2 or 4vs', 'Functional-trainin', 'Session', 'Warm-up'];-4.0;-4.0;47.4698729553001;37.90125745785213;56.830429571444355;18.381806480362087;84.75424493380324;Player7;7.0;2.943840522369947;17;6;
9274;;96.6963;0.0;2017-06-18;['Session'];-2.0;-2.0;17.942669185627025;0.0;6.104711295384901;0.0;9.385057115018224;Player7;1.0;0.395832662011604;18;6;
9275;;813.1676;0.0;2017-06-19;['Second-aerobic wor', 'Aerobic-work plus ', 'First-aerobic work', 'Warm-up', 'First-half game', '11vs1', 'Session', 'Second-half-game', 'Session', '1vs1-2vs2 4vs4 4vs', 'Warm-up plus mov. '];-4.0;-4.0;84.85750392344987;78.77370966974203;167.31894581620057;79.8490683720373;143.6671216354367;Player7;11.0;6.5981910408281195;19;6;
9276;;533.5336;0.0;2017-06-20;['Second-half', 'Warm-up pre match', 'Functional-trainin', 'Session', 'Game-11vs11', 'First-half'];-2.0;-2.0;48.99896862905384;50.08785228091366;97.98470923846571;31.68381004025031;104.434868724749;Player7;7.0;3.8746210955785334;20;6;
9277;;127.2061;0.0;2017-06-21;['Session'];-2.0;-2.0;18.882585892827283;0.0;3.7537714368352257;0.0;9.761048162184725;Player7;1.0;0.36974460987364266;21;6;
9278;;810.5633;0.0;2017-06-22;['Hand-ball', 'Warm-up', 'Set-pieces', 'Session', 'Preparation-to the', 'Aerobic-circuit', 'Game-position 4vs3', 'Warm-up', 'Session', 'Boxes', 'Build-up'];-4.0;-4.0;88.77040200541933;0.0;200.99955109479535;66.21177798478826;108.35820679231409;Player7;8.0;6.879606842008764;22;6;
9279;;102.5343;0.0;2017-06-23;['Session'];-2.0;-2.0;11.144465670268191;0.0;1.5918589990696888;0.0;59.56562016764097;Player7;6.0;2.106714598915987;23;6;
9281;;699.8567;0.0;2017-06-25;['First-game 9vs9', 'Third-intermittent', 'Possession-game 6v', 'Session', 'Second-intermitten', 'Warm-up', 'Second-game 9vs9', 'First-intermittent', 'Offensive-combinat', '4vs6-last 20 m', 'Warm-up', 'Session'];-4.0;-4.0;91.18307320056209;83.71513705820274;193.78252082373456;85.67816683826945;71.59406422036021;Player7;6.0;6.0272427989146475;25;6;
9282;;442.8524;0.0;2017-06-26;['6vs8', 'Third-game', 'Fiveth-game', 'Session', 'Second-game', '4vs6', 'Fourth-game', 'First-game', 'sixth-game', 'Tournament-6vs6', 'Warm-up', 'Boxes-5vs2'];-2.0;-2.0;57.97289386293593;33.55462932890737;89.62322908100016;25.57368973784089;60.96286914410539;Player7;5.0;2.907825794450476;26;6;
9283;;359.0081;0.0;2017-06-27;['Hand-ball', 'Warm-up', 'Agility', 'Session', 'Preparation-to the', 'Set-pieces offensi', '11vs1'];-2.0;-2.0;46.2415970744956;0.0;68.41430463482523;22.382351526411423;0.0;Player7;0.0;2.5449672734925595;27;6;
9284;;395.9092;0.0;2017-06-28;['Session', 'Set-pieces', 'Boxes', 'game', 'Intermittent-run', 'Session', '2nd.half'];-4.0;-4.0;111.3728785598795;62.358936462282905;197.38423305236412;72.10569701014731;88.94897476059393;Player7;9.0;6.299599259457378;28;6;
9286;;260.2009;0.0;2017-06-30;['Preparation-to the', 'Set-pieces', 'Warm-up', 'Session', 'Hand-ball', 'Agility'];-2.0;-2.0;42.501004903457854;0.0;71.65361468730623;26.15514242629006;22.214867684962424;Player7;2.0;2.2934385246024607;30;6;
9289;;415.8657;0.0;2017-07-03;['Game-7vs7', 'Warm-up', 'Defensive-on count', 'Session', 'Passing-drill squa'];-2.0;-2.0;51.83270728033891;33.55001864187261;92.84557644645813;30.38989230726125;51.45420266896737;Player7;4.0;2.8849810813169987;3;7;
9290;;348.5398;0.0;2017-07-04;['Session', 'Warm-up', 'Agility', 'Session'];-4.0;-4.0;90.12264770890768;4.9978321170653945;67.00981416763327;13.638348265733606;41.2454701992221;Player7;4.0;2.290159582057597;4;7;
9291;;396.5363;0.0;2017-07-05;['Session', 'Session', 'Third-game', 'First-game', 'Fourth-game', 'Second-game'];-4.0;-4.0;152.2211140243851;0.0;144.77290606487506;51.5332789378139;56.6605409214113;Player7;6.0;4.872942874976561;5;7;
9293;;258.5387;0.0;2017-07-07;['Intermittent-run', 'Warm-up', 'Session', 'Offensive-combinat'];-2.0;-2.0;40.08668898114528;0.0;66.83306884615114;21.502498066580454;31.661405843380113;Player7;3.0;2.223259831583063;7;7;
9296;;334.8685;0.0;2017-07-10;['Passing-drill squa', '10vs10-conquer lin', 'Session', 'Game-11vs11'];-2.0;-2.0;50.476254424443006;0.0;66.10240984835796;17.728370724606254;32.224116714984476;Player7;3.0;2.183692861181549;10;7;4.8
9297;4.8;294.5771;0.0;2017-07-11;['Warm-up', 'Session'];-2.0;-2.0;52.03487570763813;23.841603459203963;61.3557013064886;25.494420782616743;21.353173664500602;Player7;2.0;1.8437169751117604;11;7;4.3
9298;4.3;234.8383;0.0;2017-07-12;['Warm-up', 'Session'];-2.0;-2.0;34.80376892826161;0.0;36.087569376925;10.950073656088453;10.661822542603982;Player7;1.0;1.1313307932615302;12;7;
9301;4.8;294.8523;0.0;2017-07-15;['First-game', 'Second-game', 'Fourth-game', 'Session', 'Third-game', 'Warm-up'];-2.0;-2.0;68.06806032201177;0.0;78.3943740367793;28.631634859400783;40.0315016191456;Player7;4.0;2.6720730898848566;15;7;
9303;4.3;358.9972;0.0;2017-07-17;['Session', 'Possession-6 6vs6 ', 'First-possession', 'Second-possession', 'Passing-drill free'];-2.0;-2.0;75.67781519935167;0.0;133.4631870339468;71.55574452133432;42.44372190425661;Player7;4.0;4.540018024592213;17;7;4.4
9304;4.4;215.3824;0.0;2017-07-18;['Warm-up', 'Defensive-line 4vs', 'Session'];-2.0;-2.0;44.43998155191686;0.0;38.36582920132231;11.097519876259376;20.09042060286444;Player7;2.0;1.2905802305258565;18;7;4.6
9306;4.6;389.3481;0.0;2017-07-20;['11vs1', 'Game-11vs11', 'Reactive-shoots', 'Warm-up', 'Session'];-2.0;-2.0;44.91207490459837;36.21058829135376;83.90234686100435;37.99283012263189;38.48937491665809;Player7;3.0;2.6546771973481595;20;7;4.8
9307;4.8;261.379;0.0;2017-07-21;['Session', 'Warm-up', 'Set-pieces', 'Preparation-to-the'];-2.0;-2.0;48.152507017136536;23.21233796785028;47.08469368367855;20.774574752513995;20.719965089095133;Player7;2.0;1.5034711758670034;21;7;5.0
9309;4.5;304.8813;0.0;2017-07-23;['Third-game', 'Second-game', 'Fiveth-game', 'Session', 'sixth-game', 'Fourth-game', '4vs4-4 share', 'First-game', 'Intermittent-run'];-2.0;-2.0;61.0697930355901;0.0;131.76988928164357;35.785940435754625;40.940384858257744;Player7;4.0;4.11501846558334;23;7;4.6
9310;4.6;257.0066;0.0;2017-07-24;['Shifting-10vs10', 'Warm-up', 'Session'];-2.0;-2.0;46.20392700977916;0.0;67.04875004327403;23.905268729218516;32.266468663304316;Player7;3.0;2.2561253207253342;24;7;
9311;;422.2947;0.0;2017-07-25;['Warm-up', 'Shifting-10vs10', 'Session', 'Game-11vs11 and se'];-2.0;-2.0;54.31557364982487;31.139324532708372;112.40986910630812;39.048294960962366;35.46964778690964;Player7;3.0;3.200439565350399;25;7;4.6
9312;4.6;219.375;0.0;2017-07-26;['Set-pieces', 'Warm-up', 'Preparation-to the', 'Session'];-2.0;-2.0;46.545141323446295;0.0;67.39712277044788;23.623929238788122;31.275690617160357;Player7;3.0;2.250672309554493;26;7;4.6
9314;4.3;167.5685;0.0;2017-07-28;['Passing-drill squa', 'Finalisation', 'Session'];-2.0;-2.0;42.77254333418872;26.946229570991797;46.05785932889813;17.597065061850227;19.56460151067402;Player7;2.0;1.487417229864325;28;7;4.6
9315;4.6;297.8317;0.0;2017-07-29;['Session', 'Warm-up', 'Preparation-to the'];-2.0;-2.0;66.84518334683727;0.0;76.06753760063927;23.711168163550663;30.459632532073;Player7;3.0;2.462430876575315;29;7;4.6
9318;4.6;239.8131;0.0;2017-08-01;['Session', 'Preparation-to the', 'Warm-up'];2.0;2.0;59.8;0.0;30.9;18.5;40.8;Player7;4.0;1.6;1;8;5.0
9319;5.0;224.4858;0.0;2017-08-02;['Warm-up', 'Session', 'Preparation-to the'];3.0;1.0;52.1;18.1;32.6;16.5;30.5;Player7;3.0;1.3;2;8;5.0
9322;;193.6643;0.0;2017-08-05;['Block-1', 'Warm-up', 'Block-2', 'Session', 'Set-pieces'];-2.0;-2.0;32.61220344024596;0.0;20.22705888116315;6.205567595101155;22.8668936107903;Player7;2.0;0.8993228024309055;5;8;4.4
9325;4.6;223.7819;0.0;2017-08-08;['Warm-up', 'Session', 'Set-pieces', '11vs-1 set pieces '];-2.0;-2.0;34.81008507068173;0.0;40.72974737769623;13.039133018706243;22.667552880739198;Player7;2.0;1.3972440925298797;8;8;5.0
9327;4.6;155.036;0.0;2017-08-10;['Session', '3vs3'];-2.0;-2.0;43.374822846141306;0.0;17.71348483674224;6.806053804748078;47.439041330443146;Player7;5.0;1.4749442237494148;10;8;4.8
9328;4.8;291.0087;0.0;2017-08-11;['11v1', 'Game-11v11', 'Boxes-and set piec', 'Warm-up', 'Session'];-2.0;-2.0;47.00489449487089;25.56128825789759;50.48623618550364;18.395430990591397;34.513775214195434;Player7;3.0;1.719707835369029;11;8;4.4
9329;4.4;197.2677;0.0;2017-08-12;['Set-pieces', 'Warm-up', 'Session', 'Preparation-to the'];-2.0;-2.0;55.25968747375509;19.611575794818886;61.36311506285296;22.339858263962554;29.915237263529114;Player7;3.0;1.8614571716735848;12;8;4.4
9333;4.8;627.4196;0.0;2017-08-16;['7v7plus7', '7v7-and intermitte', 'Session', 'Functional-passing', 'Defensive-line 5v7', 'Warm-up', 'Session'];-4.0;-4.0;121.34542254875926;60.007065704711266;263.55158280962473;80.50530177985465;86.94197151939719;Player7;8.0;7.428598997655672;16;8;
9334;;413.8929;0.0;2017-08-17;['11v1-and strength', 'Game-11vs11', 'Session', 'Warm-up'];-2.0;-2.0;63.85009595513833;34.72513252327857;101.34001804228865;35.35328218145071;47.01787485154507;Player7;4.0;3.0553405295203477;17;8;4.8
9335;4.8;286.1082;0.0;2017-08-18;['Session', 'Game-11v11', 'Core-and set piece', 'Tactic-warm up'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;3.0;0.0;18;8;4.8
9336;4.8;174.8148;0.0;2017-08-19;['Warm-up', '11v10', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;4.0;0.0;19;8;4.8
9337;4.8;107.0571;0.0;2017-08-20;['Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;3.0;0.0;20;8;4.8
9339;4.8;176.13299999999998;0.0;2017-08-22;['Session', 'Warm-up', 'Defensive-line'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;3.5;0.0;22;8;5.0
9340;5.0;409.3961;0.0;2017-08-23;['11v1-and set piece', 'Session', '5v2', 'Game-11v11'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;3.5;0.0;23;8;
9341;;283.4642;0.0;2017-08-24;['11v10', 'Warm-up', 'Set-pieces', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;3.0;0.0;24;8;
9345;;280.038;0.0;2017-08-28;['11v0', 'Intermittent-run 2', 'Session', 'Warm-up'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;4.0;0.0;28;8;
9346;;785.2552;0.0;2017-08-29;['Passing-drill squa', 'Game-11v11', 'Session', 'Session'];-4.0;-4.0;0.0;0.0;0.0;0.0;0.0;Player7;6.0;0.0;29;8;
9352;;311.415;0.0;2017-09-04;['Passing-drill', 'Session', 'Warm-up', 'Possession-10v10 c'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;3.0;0.0;4;9;
9353;;492.4593;0.0;2017-09-05;['Game-11v11', 'Shooting', 'Session', 'Warm-up', 'Finalizations'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;4.0;0.0;5;9;
9354;;336.3417;0.0;2017-09-06;['Run-1', 'Session', 'Intermittent-run-2', 'Defensive-phase 2', 'Passing-drill', 'Defensive-phase 3', 'Defensive-phase 1', 'Run-3'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;5.0;0.0;6;9;
9355;;162.6146;0.0;2017-09-07;['Session', 'Rotational-power a', 'Set-pieces and gen'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;2.0;0.0;7;9;
9356;;322.8093;0.0;2017-09-08;['11v1', 'Session', 'Game-11v11 with se', 'Passing-drill dami'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;3.0;0.0;8;9;
9357;;191.4763;0.0;2017-09-09;['Warm-up', '10v11', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;3.0;0.0;9;9;
9360;;235.5676;0.0;2017-09-12;['Warm-up', 'Session', 'Finalizations', 'Set-pieces'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;3.5;0.0;12;9;
9361;;348.7482;0.0;2017-09-13;['Int-run 15 15 1', '5v7-plus 1 per 2', '5v5-plus 3 per 2 2', 'Session', 'int-run 15 15 2', 'Boxes-6v2', 'Int-run 15 15 3', '5v5-plus 3 per 2 1'];-2.0;-2.0;65.3;80.2;134.5;70.0;22.4;Player7;2.0;4.3;13;9;
9362;;374.6296;0.0;2017-09-14;['Game-11v11', 'Session', 'Damiano-2 version', '11v1'];-2.0;-2.0;59.2;40.1;102.9;40.5;48.1;Player7;4.0;3.2;14;9;
9363;;250.5091;0.0;2017-09-15;['Set-pieces', 'Warm-up', 'Session', '10v11'];-2.0;-2.0;47.7;26.5;54.7;22.8;31.6;Player7;3.0;1.8;15;9;
9364;;95.9263;0.0;2017-09-16;['Session'];-2.0;-2.0;139.03520113473004;21.38691226739693;28.783860732477606;15.539142852570492;0.0;Player7;0.0;1.1281901493072108;16;9;
9366;;202.2652;0.0;2017-09-18;['Warm-up', '10v11', 'Session'];-2.0;-2.0;63.4;0.0;71.0;24.0;28.9;Player7;3.0;2.3;18;9;
9367;;73.3519;0.0;2017-09-19;['Session'];-2.0;-2.0;134.74951589776944;19.640142816064234;17.460582092244223;17.205359302866672;0.0;Player7;0.0;0.906748552786337;19;9;
9369;;287.9845;0.0;2017-09-21;['Warm-up', '10v11', 'Session', 'Set-pieces'];-2.0;-2.0;58.5;27.9;70.2;28.2;20.4;Player7;2.0;2.1;21;9;
9373;4.8;575.491;0.0;2017-09-25;['Session', 'Session'];-4.0;-4.0;98.6;66.80000000000001;102.1;50.599999999999994;63.9;Player7;6.0;3.7;25;9;4.8
9374;4.8;283.5123;0.0;2017-09-26;['General-strength', 'Session', 'Pass-drill free and cover ball circuit', 'Set-pieces'];-2.0;-2.0;37.3;0.0;33.0;9.9;21.5;Player7;2.0;1.2;26;9;5.0
9375;5.0;386.3325;0.0;2017-09-27;['Session', 'Boxes-5v2', 'Game-11v11', '11v442'];-2.0;-2.0;44.9;23.1;80.6;21.4;46.6;Player7;4.0;2.5;27;9;5.0
9376;5.0;269.0023;0.0;2017-09-28;['Session', '10v11', 'Warm-up'];-2.0;-2.0;54.5;18.6;74.3;23.8;30.3;Player7;3.0;2.1;28;9;5.0
9380;5.0;251.1343;0.0;2017-10-02;['Role-specific dril', 'Session', 'Cross-and finaliza', 'Warm-up'];-2.0;-2.0;40.9;49.4;63.1;38.7;33.1;Player7;3.0;2.4;2;10;5.0
9381;5.0;764.2858;0.0;2017-10-03;['Session', 'Game-11v11', 'Warm-up', 'Int-run 20 40', 'Defensive-phase counter attack', '3rd', '2nd', 'Session', 'Boxes-5v2', '4th', '5th', '5v5-plus GKs', '6th', 'Position-game 4v4 ', '1st'];-4.0;-4.0;122.19999999999999;111.1;207.0;107.0;91.5;Player7;8.0;7.6000000000000005;3;10;4.8
9382;4.8;634.0600999999999;0.0;2017-10-04;['Session', 'Game-11v11', 'Damiano-2 version', '11v442', 'Session'];-4.0;-4.0;114.2;26.8;89.1;88.2;64.8;Player7;6.0;5.0;4;10;
9383;;543.5778;0.0;2017-10-05;['Session'];-1.0;-1.0;72.4;55.1;74.9;60.7;61.9;Player7;5.0;3.2;5;10;
9390;4.6;209.3691;0.0;2017-10-12;['Session'];-2.0;-2.0;24.8;12.8;26.2;8.4;23.1;Player7;2.0;1.0;12;10;5.0
9391;5.0;241.3553;0.0;2017-10-13;['Session'];-2.0;-2.0;57.5;0.0;68.3;24.1;25.0;Player7;2.5;2.2;13;10;5.0
9392;5.0;91.9234;0.0;2017-10-14;['Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player7;0.0;0.0;14;10;4.8
9394;5.0;233.1294;0.0;2017-10-16;['defensive-phase counter attack', 'Session', 'Warm-up'];-2.0;-2.0;39.2;44.9;40.8;29.3;32.1;Player7;3.0;1.9;16;10;5.0
9395;5.0;614.4769;0.0;2017-10-17;['3rd-int run 10 10', 'Game-11v11', 'Boxes-5v2', '3rd-11v11 build up plus negative transition', '2nd-11v11 build up plus negative transition', 'Session', '1st-11v11 build up plus negative transition', '2nd-int run 10 10', '1st-int run 10 10'];-2.0;-2.0;71.3;77.0;246.3;96.3;52.7;Player7;4.0;7.0;17;10;
