,splitName,playerName,workload,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,cardioWorkload
8801,Cross-and finalisations,Player1,0.9,0.0,15.0,19.2,21.7,0
8802,Finalisations,Player1,0.2,0.0,0.0,4.5,0.0,0
8803,Warm-up,Player1,0.3,0.0,2.3,7.0,0.0,0
8804,Session,Player1,1.9,43.1,25.0,48.0,33.6,0
8805,1st-work,Player1,0.6,0.0,7.4,15.7,9.6,0
8806,Session,Player2,2.3,49.3,36.6,60.6,29.4,0
8807,1st-block,Player2,1.1,0.0,23.8,27.5,14.8,0
8808,2nd-block,Player2,0.3,0.0,6.4,7.5,0.0,0
8809,3rd-block,Player2,0.8,0.0,4.0,22.4,0.0,0
8810,Warm-up,Player2,0.2,0.0,2.6,3.7,0.0,0
8811,Defensive-phase,Player2,2.1,0.0,34.0,57.0,26.0,0
8812,Warm-up,Player3,0.2,0.0,2.2,5.2,0.0,0
8813,Finalisations,Player3,,0.0,0.0,0.0,0.0,0
8814,Cross-and finalisations,Player3,0.5,0.0,10.0,10.5,11.2,0
8815,1st-work,Player3,0.3,0.0,3.8,8.0,7.6,0
8816,Session,Player3,1.3,36.9,16.9,24.5,23.9,0
8817,Warm-up,Player4,0.2,0.0,1.8,4.4,0.0,0
8818,1st-work,Player4,0.7,0.0,8.9,17.5,11.7,0
8819,Finalisations,Player4,,0.0,0.0,0.0,0.0,0
8820,Cross-and finalisations,Player4,0.9,0.0,14.9,9.0,26.9,0
8821,Session,Player4,1.7,36.9,25.6,30.8,38.7,0
8822,Defensive-phase,Player5,2.0,0.0,26.5,59.8,21.9,0
8823,2nd-block,Player5,0.2,0.0,1.8,5.9,0.0,0
8824,Session,Player5,2.3,49.3,29.2,66.9,25.9,0
8825,3rd-block,Player5,0.7,0.0,6.4,21.2,6.4,0
8826,Warm-up,Player5,0.3,0.0,2.8,7.1,0.0,0
8827,1st-block,Player5,1.1,0.0,18.5,32.9,12.2,0
8828,Warm-up,Player6,0.2,0.0,1.9,4.2,0.0,0
8829,Cross-and finalisations,Player6,0.7,0.0,14.1,14.2,14.9,0
8830,Finalisations,Player6,,0.0,0.0,0.0,0.0,0
8831,Session,Player6,1.7,36.9,32.2,34.2,34.5,0
8832,1st-work,Player6,0.7,0.0,14.9,16.1,13.2,0
8833,Defensive-phase,Player9,2.6,0.0,41.9,75.6,26.2,0
8834,2nd-block,Player9,0.4,0.0,7.1,9.4,0.0,0
8835,1st-block,Player9,1.3,0.0,22.9,34.7,12.8,0
8836,3rd-block,Player9,1.2,0.0,12.0,31.6,0.0,0
8837,Session,Player9,2.7,43.1,45.6,83.0,30.9,0
8838,Warm-up,Player9,0.3,0.0,3.9,7.4,0.0,0
8839,2nd-block,Player10,0.7,0.0,9.9,17.5,0.0,0
8840,3rd-block,Player10,0.6,0.0,9.6,17.8,7.8,0
8841,Session,Player10,2.7,49.3,43.2,78.6,32.0,0
8842,Defensive-phase,Player10,2.6,0.0,41.8,73.3,28.0,0
8843,1st-block,Player10,1.3,0.0,22.3,38.2,14.2,0
8844,Warm-up,Player10,0.2,0.0,1.5,5.3,0.0,0
8845,Defensive-phase,Player11,2.2,0.0,36.2,59.6,29.6,0
8846,Session,Player11,2.4,49.3,36.9,64.9,34.4,0
8847,3rd-block,Player11,0.8,0.0,10.1,21.5,0.0,0
8848,1st-block,Player11,1.2,0.0,21.5,30.5,15.2,0
8849,Warm-up,Player11,0.2,0.0,0.0,4.1,0.0,0
8850,2nd-block,Player11,0.3,0.0,4.7,7.7,0.0,0
8851,Session,Player14,1.5,36.9,25.0,26.5,33.9,0
8852,Finalisations,Player14,,0.0,0.0,0.0,0.0,0
8853,Warm-up,Player14,0.2,0.0,1.4,5.0,0.0,0
8854,Cross-and finalisations,Player14,0.8,0.0,12.4,10.3,20.7,0
8855,1st-work,Player14,0.5,0.0,9.4,10.1,9.7,0
8856,Session,Player15,2.0,61.6,11.4,27.2,0.0,0
8857,Warm-up,Player15,0.2,0.0,0.0,3.4,0.0,0
8858,Defensive-phase,Player16,1.9,0.0,29.4,52.3,24.5,0
8859,2nd-block,Player16,0.4,0.0,6.7,9.8,0.0,0
8860,Session,Player16,2.2,49.3,32.1,57.6,29.3,0
8861,3rd-block,Player16,0.6,0.0,8.0,19.0,7.9,0
8862,1st-block,Player16,1.0,0.0,14.8,23.3,0.0,0
8863,Warm-up,Player16,0.2,0.0,2.5,3.8,0.0,0
8864,Session,Player17,3.2,96.1,55.5,16.3,57.6,0
8865,3rd-block,Player18,0.8,0.0,9.9,20.7,0.0,0
8866,2nd-block,Player18,0.5,0.0,3.8,14.2,0.0,0
8867,Defensive-phase,Player18,2.3,0.0,33.7,66.7,26.8,0
8868,1st-block,Player18,1.1,0.0,20.0,30.4,15.8,0
8869,Warm-up,Player18,0.2,0.0,2.3,5.8,0.0,0
8870,Session,Player18,2.5,49.3,36.0,72.4,31.2,0
8871,1st-work,Player20,0.3,0.0,7.6,5.4,7.2,0
8872,Cross-and finalisations,Player20,1.4,0.0,43.3,14.2,14.8,0
8873,Finalisations,Player20,0.0,0.0,0.0,0.8,0.0,0
8874,Warm-up,Player20,0.3,0.0,5.5,6.1,0.0,0
8875,Session,Player20,1.9,36.9,56.9,26.3,25.4,0
8876,Session,Player21,1.5,36.9,21.3,31.5,24.5,0
8877,Cross-and finalisations,Player21,0.6,0.0,11.6,11.1,12.2,0
8878,Finalisations,Player21,,0.0,0.0,0.0,0.0,0
8879,1st-work,Player21,0.6,0.0,7.9,14.6,0.0,0
8880,Warm-up,Player21,0.2,0.0,1.1,4.3,0.0,0
8881,Session,Player23,2.1,24.6,41.3,60.2,31.0,0
8882,Defensive-phase,Player23,2.1,0.0,38.3,54.5,26.6,0
8883,2nd-block,Player23,0.4,0.0,3.2,11.6,0.0,0
8884,1st-block,Player23,1.1,0.0,22.1,24.9,14.8,0
8885,Warm-up,Player23,0.2,0.0,3.0,5.7,0.0,0
8886,3rd-block,Player23,0.7,0.0,13.1,18.0,8.0,0
8887,2nd-block,Player25,0.5,0.0,7.3,12.6,0.0,0
8888,Defensive-phase,Player25,2.4,0.0,42.7,63.2,28.8,0
8889,Warm-up,Player25,0.2,0.0,2.7,5.3,0.0,0
8890,Session,Player25,2.5,49.3,45.4,68.5,32.6,0
8891,3rd-block,Player25,0.9,0.0,14.2,24.3,9.9,0
8892,1st-block,Player25,1.1,0.0,21.2,26.6,12.9,0
8893,Warm-up,Player26,0.3,0.0,2.9,9.2,0.0,0
8894,Session,Player26,1.9,36.9,34.8,43.0,32.8,0
8895,Cross-and finalisations,Player26,0.7,0.0,16.3,14.0,12.7,0
8896,1st-work,Player26,0.7,0.0,13.6,18.1,11.2,0
8897,Finalisations,Player26,0.1,0.0,0.0,1.3,0.0,0
8898,Warm-up,Player29,0.2,0.0,2.9,5.5,0.0,0
8899,1st-block,Player29,0.6,0.0,11.4,11.0,10.6,0
8900,3rd-block,Player29,0.4,0.0,7.4,11.3,7.3,0
8901,Defensive-phase,Player29,1.3,0.0,22.6,32.2,20.5,0
8902,2nd-block,Player29,0.4,0.0,4.0,10.0,0.0,0
8903,Session,Player29,1.8,49.3,25.5,37.7,24.4,0
8904,Session,Player31,1.9,49.3,29.8,38.9,30.1,0
8905,Warm-up,Player31,0.2,0.0,2.4,5.4,0.0,0
8906,1st-work,Player31,0.8,0.0,10.7,19.3,0.0,0
8907,Cross-and finalisations,Player31,0.8,0.0,16.8,14.3,19.1,0
8908,Finalisations,Player31,,0.0,0.0,0.0,0.0,0
8909,Cross-and finalisations,Player32,0.8,0.0,13.8,14.4,19.0,0
8910,Warm-up,Player32,0.2,0.0,3.0,6.1,0.0,0
8911,Session,Player32,1.7,36.9,25.9,39.7,35.2,0
8912,1st-work,Player32,0.7,0.0,7.5,17.1,0.0,0
8913,Yo-yo-IRT L2,Player1,2.2,0.0,33.7,52.3,0.0,0
8914,Int-run 20 40,Player1,0.4,0.0,8.9,0.0,0.0,0
8915,Session,Player1,3.8,78.1,72.8,95.6,44.9,0
8916,2nd-defensive phase 5v4 plus 5J,Player1,0.5,0.0,5.7,14.1,4.4,0
8917,Int-run 20 20,Player1,0.6,0.0,11.3,0.0,0.0,0
8918,3rd-defensive phase 5v4 plus 5J,Player1,0.5,0.0,7.2,12.1,7.4,0
8919,Warm-up,Player1,0.1,0.0,1.7,2.3,0.0,0
8920,1st-defensive phase 5v4 plus 5J,Player1,0.4,0.0,4.0,9.9,0.0,0
8921,2nd-defensive phase 5v4 plus 5J,Player2,0.5,0.0,7.6,15.8,6.1,0
8922,Warm-up,Player2,0.1,0.0,1.9,1.9,0.0,0
8923,Int-run 20 40,Player2,0.4,0.0,10.1,1.2,0.0,0
8924,Session,Player2,3.6,78.1,73.9,86.1,42.0,0
8925,1st-defensive phase 5v4 plus 5J,Player2,0.4,0.0,3.9,9.3,0.0,0
8926,Yo-yo-IRT L2,Player2,2.0,0.0,34.9,44.1,0.0,0
8927,Int-run 20 20,Player2,0.5,0.0,14.7,2.6,0.0,0
8928,3rd-defensive phase 5v4 plus 5J,Player2,0.5,0.0,4.3,12.0,0.0,0
8929,3rd-defensive phase 5v4 plus 5J,Player3,0.4,0.0,5.4,10.1,4.7,0
8930,Yo-yo-IRT L2,Player3,1.6,0.0,26.3,36.1,0.0,0
8931,Session,Player3,3.3,78.1,65.7,64.6,57.7,0
8932,Int-run 20 40,Player3,0.6,0.0,11.3,0.0,0.0,0
8933,2nd-defensive phase 5v4 plus 5J,Player3,0.3,0.0,3.3,8.6,0.0,0
8934,1st-defensive phase 5v4 plus 5J,Player3,0.2,0.0,2.9,4.7,0.0,0
8935,Warm-up,Player3,0.2,0.0,3.2,3.7,0.0,0
8936,Int-run 20 20,Player3,0.8,0.0,15.9,10.1,22.1,0
8937,1st-defensive phase 5v4 plus 5J,Player4,0.1,0.0,0.0,2.9,0.0,0
8938,Int-run 20 40,Player4,0.8,0.0,13.0,0.0,19.2,0
8939,3rd-defensive phase 5v4 plus 5J,Player4,0.3,0.0,0.0,5.1,0.0,0
8940,2nd-defensive phase 5v4 plus 5J,Player4,0.2,0.0,2.2,3.9,0.0,0
8941,Int-run 20 20,Player4,0.9,0.0,17.7,0.0,0.0,0
8942,Warm-up,Player4,,0.0,0.0,0.0,0.0,0
8943,Yo-yo-IRT L2,Player4,2.1,0.0,35.9,48.4,0.0,0
8944,Session,Player4,3.2,66.9,66.5,60.7,63.2,0
8945,3rd-defensive phase 5v4 plus 5J,Player5,0.3,0.0,4.2,9.1,4.1,0
8946,1st-defensive phase 5v4 plus 5J,Player5,0.5,0.0,6.9,13.4,6.4,0
8947,Session,Player5,3.7,72.5,76.9,87.4,51.2,0
8948,Int-run 20 40,Player5,0.6,0.0,12.0,0.0,0.0,0
8949,2nd-defensive phase 5v4 plus 5J,Player5,0.5,0.0,6.3,15.6,4.1,0
8950,Warm-up,Player5,0.2,0.0,4.1,3.5,0.0,0
8951,Int-run 20 20,Player5,0.7,0.0,13.8,0.0,0.0,0
8952,Yo-yo-IRT L2,Player5,1.9,0.0,33.3,42.8,0.0,0
8953,Int-run 20 40,Player6,0.4,0.0,10.1,2.8,0.0,0
8954,3rd-defensive phase 5v4 plus 5J,Player6,0.4,0.0,7.2,11.6,5.9,0
8955,Int-run 20 20,Player6,0.6,0.0,12.7,0.0,0.0,0
8956,2nd-defensive phase 5v4 plus 5J,Player6,0.4,0.0,8.9,7.2,5.0,0
8957,1st-defensive phase 5v4 plus 5J,Player6,0.5,0.0,6.6,11.4,0.0,0
8958,Yo-yo-IRT L2,Player6,1.4,0.0,24.0,31.6,0.0,0
8959,Warm-up,Player6,0.0,0.0,0.9,0.0,0.0,0
8960,Session,Player6,3.0,66.9,67.4,60.0,45.4,0
8961,Warm-up,Player9,0.2,0.0,4.2,4.7,0.0,0
8962,Session,Player9,5.5,78.1,105.8,139.9,0.0,0
8963,Yo-yo-IRT L2,Player9,3.1,0.0,49.4,72.6,0.0,0
8964,1st-defensive phase 5v4 plus 5J,Player9,0.8,0.0,6.5,22.3,0.0,0
8965,2nd-defensive phase 5v4 plus 5J,Player9,0.7,0.0,8.5,19.0,0.0,0
8966,3rd-defensive phase 5v4 plus 5J,Player9,0.6,0.0,6.7,15.0,0.0,0
8967,Int-run 20 40,Player9,0.7,0.0,13.6,0.0,0.0,0
8968,Int-run 20 20,Player9,1.1,0.0,21.3,0.0,0.0,0
8969,1st-defensive phase 5v4 plus 5J,Player10,0.6,0.0,7.9,16.3,0.0,0
8970,Int-run 20 40,Player10,0.4,0.0,10.6,3.1,0.0,0
8971,3rd-defensive phase 5v4 plus 5J,Player10,0.5,0.0,10.2,13.5,7.0,0
8972,2nd-defensive phase 5v4 plus 5J,Player10,0.4,0.0,6.1,10.6,4.4,0
8973,Yo-yo-IRT L2,Player10,2.1,0.0,38.2,44.1,0.0,0
8974,Warm-up,Player10,0.1,0.0,3.1,1.9,0.0,0
8975,Session,Player10,3.9,78.1,89.3,83.7,58.6,0
8976,Int-run 20 20,Player10,0.8,0.0,16.6,0.0,0.0,0
8977,Session,Player11,4.4,94.8,95.4,72.0,0.0,0
8978,Int-run 20 40,Player11,0.7,0.0,14.6,0.0,0.0,0
8979,Warm-up,Player11,0.3,0.0,3.6,6.2,0.0,0
8980,2nd-defensive phase 5v4 plus 5J,Player11,0.4,0.0,7.3,10.3,0.0,0
8981,Yo-yo-IRT L2,Player11,2.0,0.0,44.7,36.2,0.0,0
8982,1st-defensive phase 5v4 plus 5J,Player11,0.4,0.0,6.9,8.1,0.0,0
8983,3rd-defensive phase 5v4 plus 5J,Player11,0.4,0.0,5.2,10.1,0.0,0
8984,Int-run 20 20,Player11,0.9,0.0,17.9,0.0,0.0,0
8985,Warm-up,Player14,0.1,0.0,1.4,0.0,0.0,0
8986,3rd-defensive phase 5v4 plus 5J,Player14,0.3,0.0,4.3,6.9,0.0,0
8987,Int-run 20 20,Player14,0.6,0.0,12.0,0.0,0.0,0
8988,1st-defensive phase 5v4 plus 5J,Player14,0.3,0.0,4.4,7.0,0.0,0
8989,Yo-yo-IRT L2,Player14,1.8,0.0,28.2,42.1,0.0,0
8990,Session,Player14,3.4,78.1,61.6,65.5,0.0,0
8991,2nd-defensive phase 5v4 plus 5J,Player14,0.3,0.0,4.6,6.8,0.0,0
8992,Int-run 20 40,Player14,0.4,0.0,8.9,0.0,0.0,0
8993,Session,Player15,2.9,66.9,60.1,59.3,40.3,0
8994,Int-run 20 40,Player15,0.4,0.0,9.7,2.6,0.0,0
8995,2nd-defensive phase 5v4 plus 5J,Player15,0.3,0.0,3.8,7.8,3.8,0
8996,Yo-yo-IRT L2,Player15,1.4,0.0,24.6,32.2,0.0,0
8997,Warm-up,Player15,0.1,0.0,2.1,2.3,0.0,0
8998,Int-run 20 20,Player15,0.5,0.0,13.8,2.1,0.0,0
8999,1st-defensive phase 5v4 plus 5J,Player15,0.3,0.0,3.8,9.0,0.0,0
9000,3rd-defensive phase 5v4 plus 5J,Player15,0.3,0.0,4.8,8.0,0.0,0
9001,Int-run 20 40,Player16,0.7,0.0,13.9,0.0,0.0,0
9002,Warm-up,Player16,0.2,0.0,3.1,3.0,0.0,0
9003,1st-defensive phase 5v4 plus 5J,Player16,0.4,0.0,3.5,9.6,0.0,0
9004,Yo-yo-IRT L2,Player16,2.1,0.0,41.1,44.1,0.0,0
9005,Int-run 20 20,Player16,1.0,0.0,21.0,0.0,0.0,0
9006,3rd-defensive phase 5v4 plus 5J,Player16,0.3,0.0,5.7,6.8,0.0,0
9007,Session,Player16,4.0,78.1,90.9,70.7,0.0,0
9008,2nd-defensive phase 5v4 plus 5J,Player16,0.4,0.0,6.8,8.3,0.0,0
9009,Session,Player17,3.3,89.2,50.2,49.9,0.0,0
9010,Warm-up,Player17,0.1,0.0,1.8,2.9,0.0,0
9011,Int-run 20 40,Player17,0.6,0.0,11.9,0.0,0.0,0
9012,Int-run 20 20,Player17,0.7,0.0,13.7,0.0,0.0,0
9013,Yo-yo-IRT L2,Player17,0.8,0.0,13.0,19.8,0.0,0
9014,2nd-defensive phase 5v4 plus 5J,Player17,0.3,0.0,3.8,7.8,0.0,0
9015,1st-defensive phase 5v4 plus 5J,Player17,0.4,0.0,5.1,11.0,0.0,0
9016,3rd-defensive phase 5v4 plus 5J,Player17,0.3,0.0,3.5,8.3,0.0,0
9017,3rd-defensive phase 5v4 plus 5J,Player18,0.5,0.0,6.7,13.5,4.8,0
9018,2nd-defensive phase 5v4 plus 5J,Player18,0.4,0.0,6.0,13.5,5.1,0
9019,Yo-yo-IRT L2,Player18,2.0,0.0,33.5,45.9,0.0,0
9020,Session,Player18,3.7,61.4,78.1,90.3,58.9,0
9021,1st-defensive phase 5v4 plus 5J,Player18,0.5,0.0,5.4,11.9,0.0,0
9022,Warm-up,Player18,0.2,0.0,2.3,4.1,0.0,0
9023,Int-run 20 40,Player18,0.6,0.0,12.1,0.0,0.0,0
9024,Int-run 20 20,Player18,0.8,0.0,15.1,0.0,0.0,0
9025,Yo-yo-IRT L2,Player19,2.2,0.0,42.5,45.8,0.0,0
9026,Warm-up,Player19,0.1,0.0,2.4,0.0,0.0,0
9027,3rd-defensive phase 5v4 plus 5J,Player19,0.3,0.0,4.4,5.8,0.0,0
9028,Session,Player19,3.6,78.1,78.3,60.6,0.0,0
9029,2nd-defensive phase 5v4 plus 5J,Player19,0.2,0.0,1.9,4.4,0.0,0
9030,1st-defensive phase 5v4 plus 5J,Player19,0.2,0.0,3.6,4.8,0.0,0
9031,Int-run 20 40,Player19,0.6,0.0,11.8,0.0,0.0,0
9032,Int-run 20 20,Player19,0.7,0.0,14.7,0.0,0.0,0
9033,Session,Player20,5.5,72.5,186.9,81.9,48.3,0
9034,Yo-yo-IRT L2,Player20,3.6,0.0,84.4,55.8,0.0,0
9035,3rd-defensive phase 5v4 plus 5J,Player20,0.5,0.0,12.1,9.7,0.0,0
9036,Int-run 20 40,Player20,1.6,0.0,31.9,0.0,0.0,0
9037,1st-defensive phase 5v4 plus 5J,Player20,0.3,0.0,7.0,5.9,0.0,0
9038,2nd-defensive phase 5v4 plus 5J,Player20,0.8,0.0,22.0,14.5,6.8,0
9039,Warm-up,Player20,0.3,0.0,6.6,3.8,0.0,0
9040,Int-run 20 20,Player20,1.2,0.0,24.6,0.0,0.0,0
9041,Warm-up,Player21,0.1,0.0,1.3,0.0,0.0,0
9042,Int-run 20 20,Player21,0.7,0.0,13.8,0.0,0.0,0
9043,1st-defensive phase 5v4 plus 5J,Player21,0.3,0.0,2.8,8.1,0.0,0
9044,Yo-yo-IRT L2,Player21,0.9,0.0,13.6,21.2,0.0,0
9045,Session,Player21,3.0,78.1,46.9,49.8,0.0,0
9046,2nd-defensive phase 5v4 plus 5J,Player21,0.3,0.0,4.0,8.2,0.0,0
9047,3rd-defensive phase 5v4 plus 5J,Player21,0.3,0.0,4.9,7.8,0.0,0
9048,Int-run 20 40,Player21,0.4,0.0,8.2,0.0,0.0,0
9049,2nd-defensive phase 5v4 plus 5J,Player23,0.4,0.0,4.2,10.0,0.0,0
9050,Int-run 20 40,Player23,0.9,0.0,17.6,0.0,20.1,0
9051,1st-defensive phase 5v4 plus 5J,Player23,0.3,0.0,3.9,9.1,0.0,0
9052,Session,Player23,3.4,78.1,76.3,64.2,52.2,0
9053,Warm-up,Player23,0.1,0.0,1.4,0.0,0.0,0
9054,3rd-defensive phase 5v4 plus 5J,Player23,0.5,0.0,4.1,12.3,0.0,0
9055,Int-run 20 20,Player23,1.0,0.0,19.8,0.0,0.0,0
9056,Yo-yo-IRT L2,Player23,1.5,0.0,29.0,30.5,0.0,0
9057,Session,Player25,3.1,66.9,74.3,58.0,43.9,0
9058,3rd-defensive phase 5v4 plus 5J,Player25,0.4,0.0,7.1,10.1,5.8,0
9059,Int-run 20 20,Player25,0.9,0.0,17.7,0.0,0.0,0
9060,Warm-up,Player25,0.2,0.0,3.2,0.0,0.0,0
9061,Yo-yo-IRT L2,Player25,1.4,0.0,26.6,29.4,0.0,0
9062,2nd-defensive phase 5v4 plus 5J,Player25,0.3,0.0,3.1,7.0,0.0,0
9063,Int-run 20 40,Player25,0.8,0.0,15.6,0.0,0.0,0
9064,1st-defensive phase 5v4 plus 5J,Player25,0.4,0.0,4.2,9.9,0.0,0
9065,Session,Player26,3.6,55.8,72.4,102.7,44.2,0
9066,Int-run 20 40,Player26,0.3,0.0,6.8,2.9,0.0,0
9067,Int-run 20 20,Player26,0.9,0.0,16.8,0.0,17.5,0
9068,Yo-yo-IRT L2,Player26,2.5,0.0,38.4,60.9,0.0,0
9069,1st-defensive phase 5v4 plus 5J,Player26,0.5,0.0,3.4,12.9,0.0,0
9070,3rd-defensive phase 5v4 plus 5J,Player26,0.5,0.0,7.5,14.4,5.3,0
9071,Warm-up,Player26,0.1,0.0,1.5,2.7,0.0,0
9072,2nd-defensive phase 5v4 plus 5J,Player26,0.4,0.0,2.3,11.9,4.3,0
9073,Int-run 20 40,Player29,0.6,0.0,11.5,0.0,0.0,0
9074,2nd-defensive phase 5v4 plus 5J,Player29,0.6,0.0,11.7,12.4,10.6,0
9075,Warm-up,Player29,0.1,0.0,1.5,0.0,0.0,0
9076,Yo-yo-IRT L2,Player29,1.3,0.0,23.5,27.8,0.0,0
9077,Session,Player29,3.8,89.2,84.1,75.6,53.6,0
9078,Int-run 20 20,Player29,1.1,0.0,21.2,0.0,21.3,0
9079,1st-defensive phase 5v4 plus 5J,Player29,0.7,0.0,8.3,17.7,0.0,0
9080,3rd-defensive phase 5v4 plus 5J,Player29,0.6,0.0,9.1,15.9,0.0,0
9081,1st-defensive phase 5v4 plus 5J,Player31,0.4,0.0,6.2,8.3,7.7,0
9082,2nd-defensive phase 5v4 plus 5J,Player31,0.3,0.0,1.8,8.0,0.0,0
9083,Yo-yo-IRT L2,Player31,2.1,0.0,31.9,51.8,0.0,0
9084,Int-run 20 20,Player31,1.0,0.0,16.9,0.0,23.7,0
9085,Warm-up,Player31,0.2,0.0,3.0,4.0,0.0,0
9086,Int-run 20 40,Player31,0.6,0.0,11.5,0.0,0.0,0
9087,Session,Player31,3.4,72.5,71.9,68.8,60.2,0
9088,3rd-defensive phase 5v4 plus 5J,Player31,0.2,0.0,3.3,5.1,4.1,0
9089,Int-run 20 20,Player32,1.0,0.0,19.8,0.0,0.0,0
9090,3rd-defensive phase 5v4 plus 5J,Player32,0.3,0.0,5.0,8.6,4.2,0
9091,Session,Player32,3.9,55.8,86.0,80.4,87.8,0
9092,Yo-yo-IRT L2,Player32,2.4,0.0,40.4,53.1,0.0,0
9093,Warm-up,Player32,0.2,0.0,3.2,3.3,0.0,0
9094,1st-defensive phase 5v4 plus 5J,Player32,0.2,0.0,3.1,5.8,0.0,0
9095,Int-run 20 40,Player32,1.0,0.0,14.1,0.0,25.8,0
9096,2nd-defensive phase 5v4 plus 5J,Player32,0.3,0.0,4.4,7.0,0.0,0
9097,Game-11v11,Player1,0.7,0.0,10.6,17.4,0.0,0
9098,Set-pieces,Player1,0.7,0.0,7.4,17.9,0.0,0
9099,Session,Player1,1.7,43.1,18.1,35.2,0.0,0
9100,Warm-up,Player1,,0.0,0.0,0.0,0.0,0
9101,Session,Player2,1.7,43.1,29.9,35.1,25.9,0
9102,Warm-up,Player2,,0.0,0.0,0.0,0.0,0
9103,Set-pieces,Player2,0.5,0.0,10.1,10.5,0.0,0
9104,Game-11v11,Player2,1.0,0.0,19.7,24.0,15.7,0
9105,Session,Player3,1.3,32.4,16.8,31.0,21.8,0
9106,Warm-up,Player3,0.1,0.0,1.6,0.0,0.0,0
9107,Game-11v11,Player3,0.8,0.0,12.1,22.0,13.0,0
9108,Set-pieces,Player3,0.3,0.0,3.1,8.0,0.0,0
9109,Game-11v11,Player4,0.7,0.0,12.4,17.0,13.7,0
9110,Set-pieces,Player4,0.4,0.0,5.5,8.3,0.0,0
9111,Session,Player4,1.3,32.4,18.0,24.8,24.1,0
9112,Warm-up,Player4,,0.0,0.0,0.0,0.0,0
9113,Game-11v11,Player5,1.0,0.0,18.7,23.4,18.6,0
9114,Session,Player5,1.7,32.4,27.8,45.3,26.8,0
9115,Warm-up,Player5,0.1,0.0,2.7,2.7,0.0,0
9116,Set-pieces,Player5,0.7,0.0,6.5,19.5,0.0,0
9117,Set-pieces,Player6,0.8,0.0,15.1,16.0,0.0,0
9118,Warm-up,Player6,0.0,0.0,0.9,0.0,0.0,0
9119,Session,Player6,0.9,21.6,15.9,16.2,0.0,0
9120,Game-11v11,Player9,1.1,0.0,13.2,26.8,0.0,0
9121,Warm-up,Player9,0.2,0.0,3.3,0.0,0.0,0
9122,Session,Player9,1.5,32.4,18.4,37.5,0.0,0
9123,Game-11v11,Player10,1.1,0.0,20.3,28.4,14.4,0
9124,Warm-up,Player10,0.1,0.0,1.0,0.0,0.0,0
9125,Session,Player10,1.6,32.4,28.9,39.0,25.0,0
9126,Set-pieces,Player10,0.4,0.0,7.6,9.7,0.0,0
9127,Warm-up,Player11,,0.0,0.0,0.0,0.0,0
9128,Session,Player11,0.1,0.0,0.0,1.7,0.0,0
9129,Session,Player14,1.5,32.4,20.1,40.0,22.9,0
9130,Set-pieces,Player14,0.5,0.0,5.1,14.5,0.0,0
9131,Game-11v11,Player14,0.9,0.0,13.4,24.5,13.3,0
9132,Warm-up,Player14,0.1,0.0,1.7,0.0,0.0,0
9133,Session,Player15,1.6,53.9,5.5,9.1,0.0,0
9134,Warm-up,Player15,0.0,0.0,0.9,0.0,0.0,0
9135,Session,Player16,1.1,32.4,11.2,13.3,0.0,0
9136,Warm-up,Player16,0.1,0.0,2.5,0.0,0.0,0
9137,Game-11v11,Player16,0.5,0.0,7.4,11.0,0.0,0
9138,Session,Player17,1.2,32.4,10.2,22.5,0.0,0
9139,Game-11v11,Player17,0.6,0.0,8.6,15.0,0.0,0
9140,Warm-up,Player17,0.1,0.0,1.2,0.0,0.0,0
9141,Set-pieces,Player17,0.4,0.0,0.0,7.5,0.0,0
9142,Game-11v11,Player18,1.0,0.0,18.9,25.1,14.3,0
9143,Warm-up,Player18,0.2,0.0,3.1,0.0,0.0,0
9144,Set-pieces,Player18,0.6,0.0,5.4,16.6,0.0,0
9145,Session,Player18,1.7,32.4,27.4,44.9,24.4,0
9146,Warm-up,Player19,0.1,0.0,1.5,0.0,0.0,0
9147,Session,Player19,0.9,5.4,16.0,26.0,0.0,0
9148,Game-11v11,Player19,0.6,0.0,7.1,15.3,0.0,0
9149,Set-pieces,Player19,0.4,0.0,7.6,9.7,0.0,0
9150,Game-11v11,Player20,2.0,0.0,60.7,28.6,16.1,0
9151,Set-pieces,Player20,0.6,0.0,0.0,12.7,0.0,0
9152,Warm-up,Player20,0.3,0.0,5.4,0.0,0.0,0
9153,Session,Player20,2.3,32.4,70.4,41.4,26.4,0
9154,Warm-up,Player21,0.1,0.0,1.5,0.0,0.0,0
9155,Game-11v11,Player21,0.8,0.0,12.4,23.0,11.7,0
9156,Session,Player21,1.5,32.4,19.3,39.8,21.4,0
9157,Set-pieces,Player21,0.6,0.0,5.4,15.8,0.0,0
9158,Session,Player23,0.9,10.8,11.5,11.4,29.0,0
9159,Warm-up,Player23,0.1,0.0,1.2,0.0,0.0,0
9160,Game-11v11,Player23,0.6,0.0,9.0,9.7,17.1,0
9161,Warm-up,Player25,0.1,0.0,2.5,0.0,0.0,0
9162,Session,Player25,0.2,4.5,2.5,0.0,0.0,0
9163,Session,Player26,2.0,32.4,36.3,59.4,28.8,0
9164,Warm-up,Player26,0.2,0.0,3.3,0.0,0.0,0
9165,Set-pieces,Player26,1.0,0.0,16.6,22.3,0.0,0
9166,Game-11v11,Player26,1.2,0.0,16.6,33.8,14.5,0
9167,Set-pieces,Player29,0.1,0.0,0.0,2.1,0.0,0
